EVENTTIME,APPLICATIONID,NOTIFICATIONID,PUBLISHTIME,SUBSCRIPTIONID,NOTIFICATIONTYPE,NOTIFICATIONVERSION,ASIN,ITEMCONDITION,MARKETPLACEID,OFFERCHANGETYPE,TIMEOFOFFERCHANGE,ISBUYBOXWINNER,ISFEATUREDMERCHANT,ISFULFILLEDBYAMAZON,LISTINGPRICEAMOUNT,LISTINGPRICECURRENCYCODE,PRIMEINFORMATION_ISOFFERNATIONALPRIME,PRIMEINFORMATION_ISOFFERPRIME,FEEDBACKCOUNT,SELLERPOSITIVEFEEDBACKRATING,SHIPPINGAMOUNT,SHIPPINGCURRENCYCODE,SHIPPINGAVAILABILITYTYPE,SHIPPINGAVAILABLEDATE,SHIPPINGMAXIMUMHOURS,SHIPPINGMINIMUMHOURS,SHIPSDOMESTICALLY,SHIPPING_COUNTRY,SHIPPING_STATE,OFFERS_SELLERID,SUBCONDITION
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,44.33,USD,false,false,35001,84,0,USD,NOW,,48,24,true,"""US""","""CA""",A3RTD7C8IOA24E,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,51.72,USD,false,false,34276,96,0,USD,NOW,,24,24,true,"""US""","""VA""",A37RYXSF82P86Q,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,53.33,USD,false,false,12426,84,0,USD,NOW,,24,24,true,"""US""","""NE""",A2GSYIQWM0T181,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,57.27,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,57.36,USD,false,true,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,67.9,USD,false,false,5142,77,0,USD,NOW,,48,24,true,"""US""","""NY""",A2DF3HGBR01ATY,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,67.91,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,true,true,false,13.57,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,13.95,USD,false,false,505,78,0,USD,NOW,,48,24,true,"""US""","""NY""",A3SOJ69JHIH1PD,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,14.34,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,14.82,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,15.2,USD,false,false,34276,96,0,USD,NOW,,24,24,true,"""US""","""VA""",A37RYXSF82P86Q,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,16.85,USD,false,false,5142,77,0,USD,NOW,,48,24,true,"""US""","""NY""",A2DF3HGBR01ATY,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,16.86,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:51:43.948 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8d4b6861-2d11-4377-97c4-80b933883dae,2024-05-17 09:51:44.195 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00VUSQU9G,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:43.771 Z,false,true,false,20.92,USD,false,false,3849,52,0,USD,NOW,,48,24,true,"""US""","""PA""",AEQTYJMD8G5RW,new
2024-05-17 09:51:45.858 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,f241f958-e873-4275-9777-2c576dd84b76,2024-05-17 09:51:46.216 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00AWSSEJE,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:45.687 Z,false,true,false,104.04,USD,false,false,40968,99,0,USD,NOW,,48,24,true,"""US""","""NJ""",AGBSKTQNEDHK7,new
2024-05-17 09:51:45.858 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,f241f958-e873-4275-9777-2c576dd84b76,2024-05-17 09:51:46.216 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00AWSSEJE,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:45.687 Z,true,true,false,104.29,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:45.858 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,f241f958-e873-4275-9777-2c576dd84b76,2024-05-17 09:51:46.216 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00AWSSEJE,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:45.687 Z,true,true,false,104.56,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:45.858 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,f241f958-e873-4275-9777-2c576dd84b76,2024-05-17 09:51:46.216 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00AWSSEJE,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:45.687 Z,false,true,false,111.19,USD,false,false,4783,84,0,USD,NOW,,120,96,true,"""US""","""TN""",A32YGV37EPHIKJ,new
